,BAMLHYH0A0HYM2TRIV,^BSESN,China_EQ,ISF.L,ESS,^GSPC,GOLD.AX
2014-02-26,1048.31,20986.990234,2041.254028,674.061462,120.019226,1845.160034,14.28
2014-02-28,1050.8,21120.119141,2056.302002,674.758789,120.654053,1859.449951,14.271
2014-03-03,1050.38,20946.650391,2075.235107,664.599854,121.599106,1845.72998,14.479
2014-03-04,1051.11,21209.730469,2071.4729,674.260803,123.936401,1873.910034,14.544
2014-03-05,1051.34,21276.859375,2053.083984,671.272888,123.03466,1873.810059,14.345
2014-03-06,1050.8,21513.869141,2059.577881,672.069702,122.14016,1877.030029,14.298
2014-03-07,1048.87,21919.789063,2057.907959,665.496216,121.274452,1878.040039,14.226
2014-03-10,1048.51,21934.830078,1999.064941,662.01062,120.120224,1877.170044,14.183
2014-03-11,1048.89,21826.419922,2001.156982,662.408691,120.524185,1867.630005,14.265
2014-03-12,1048.22,21856.220703,1997.692017,658.524902,120.160881,1868.199951,14.57
2014-03-13,1048.6,21774.609375,2019.110962,651.951294,118.380554,1846.339966,14.571
2014-03-14,1047.2,21809.800781,2004.338989,649.063049,119.841156,1841.130005,14.65
2014-03-18,1049.7,21832.609375,2025.196045,656.532715,120.407944,1872.25,14.4
2014-03-19,1050.52,21832.859375,2021.734009,653.345764,118.554947,1860.77002,14.295
2014-03-20,1048.86,21740.089844,1993.479004,650.557129,119.942902,1872.01001,14.214
2014-03-21,1049.94,21753.75,2047.619019,651.652344,120.756752,1866.52002,14.125
2014-03-24,1050.71,22055.480469,2066.279053,647.569397,120.771309,1857.439941,14.071
2014-03-25,1051.04,22055.210938,2067.311035,656.134277,123.125687,1865.619995,13.846
2014-03-26,1051.9,22095.300781,2063.669922,656.732117,120.124573,1852.560059,13.73
2014-03-27,1051.77,22214.369141,2046.588013,655.238098,121.795868,1849.040039,13.54
2014-03-28,1052.17,22339.970703,2041.712036,657.727966,121.861221,1857.619995,13.402
2014-03-31,1053.23,22386.269531,2033.30603,656.831543,123.56897,1872.339966,13.5
2014-04-01,1054.03,22446.439453,2047.459961,661.313232,126.439255,1885.52002,13.32
2014-04-02,1054.19,22551.490234,2058.988037,662.309021,125.203918,1890.900024,13.3
2014-04-03,1054.56,22509.070313,2043.702026,661.114075,122.689644,1888.77002,13.457
2014-04-04,1055.69,22359.5,2058.831055,665.894775,123.619797,1865.089966,13.49
2014-04-09,1056.31,22702.339844,2105.237061,659.520874,122.820465,1872.180054,13.471
2014-04-10,1057.35,22715.330078,2134.300049,660.715698,121.468887,1833.079956,13.45
2014-04-11,1055.94,22628.960938,2130.541992,652.747986,119.768517,1815.689941,13.562
2014-04-15,1056.81,22484.929688,2101.601074,650.955078,121.417999,1842.97998,13.495
2014-04-16,1057.01,22277.230469,2105.12207,655.835693,122.319061,1862.310059,13.325
2014-04-17,1056.83,22628.839844,2098.88501,659.620178,121.999344,1864.849976,13.35
2014-04-22,1057.85,22758.369141,2072.831055,665.894775,123.816002,1879.550049,13.253
2014-04-23,1058.33,22876.539063,2067.38208,665.297119,122.653336,1875.390015,13.321
2014-04-28,1059.2,22631.609375,2003.487061,667.289063,125.63266,1869.430054,13.493
2014-04-29,1059.63,22466.189453,2020.340942,675.156921,125.392853,1878.329956,13.548
2014-04-30,1060.53,22417.800781,2026.358032,676.551453,125.901512,1883.949951,13.376
2014-05-06,1062.64,22508.419922,2028.037964,677.746765,128.241348,1867.719971,13.545
2014-05-07,1063.16,22323.900391,2010.083008,678.04541,130.515823,1878.209961,13.484
2014-05-08,1064.17,22344.039063,2015.274048,682.626831,130.813751,1875.630005,13.254
2014-05-09,1064.48,22994.230469,2011.13501,680.335999,131.046295,1878.47998,13.27
2014-05-12,1065.48,23551.0,2052.871094,683.72229,131.264282,1896.650024,13.262
2014-05-13,1066.35,23871.230469,2050.728027,686.411621,130.268753,1897.449951,13.28
2014-05-14,1067.15,23815.119141,2047.910034,687.905334,130.414108,1888.530029,13.25
2014-05-15,1066.72,23905.599609,2024.973999,684.319702,130.385025,1870.849976,13.349
2014-05-16,1066.84,24121.740234,2026.504028,685.216187,131.569443,1877.859985,13.332
2014-05-19,1067.52,24363.050781,2005.182983,684.120789,130.276016,1885.079956,13.335
2014-05-20,1068.02,24376.880859,2008.119019,679.838074,130.210602,1872.829956,13.388
2014-05-21,1067.62,24298.019531,2024.95105,675.132751,129.789169,1888.030029,13.479
2014-05-22,1067.42,24374.400391,2021.285034,675.232117,129.796417,1892.48999,13.409
2014-05-23,1067.42,24693.349609,2034.56897,674.435303,130.523071,1900.530029,13.479
2014-05-27,1068.6,24549.509766,2034.564941,677.523071,130.486801,1911.910034,13.368
2014-05-28,1069.3,24556.089844,2050.228027,678.02124,130.021713,1909.780029,13.119
2014-05-29,1070.06,24234.150391,2040.594971,680.312073,130.457642,1920.030029,13.025
2014-05-30,1071.08,24217.339844,2039.212036,677.124939,131.496826,1923.569946,12.989
2014-06-03,1071.46,24858.589844,2038.305054,677.722412,131.518616,1924.23999,12.895
2014-06-04,1071.54,24805.830078,2024.833984,676.128601,132.252548,1927.880005,12.906
2014-06-05,1072.48,25019.509766,2040.878052,675.032959,134.614166,1940.459961,12.871
2014-06-06,1074.07,25396.460938,2029.956055,679.415588,134.090988,1949.439941,12.941
2014-06-10,1076.02,25583.689453,2052.531982,681.308167,130.421326,1950.790039,12.888
2014-06-11,1076.05,25473.890625,2054.947998,678.718567,130.188797,1943.890015,12.922
2014-06-12,1076.4,25576.210938,2051.712891,679.614624,130.290588,1930.109985,12.915
2014-06-13,1076.56,25228.169922,2070.715088,673.140503,130.348709,1936.160034,12.99
2014-06-16,1077.35,25190.480469,2085.98291,670.849548,129.41127,1937.780029,13.111
2014-06-17,1077.68,25521.189453,2066.697998,672.642334,130.225174,1941.98999,13.019
2014-06-18,1077.85,25246.25,2055.519043,673.83783,131.751114,1956.97998,13.068
2014-06-19,1079.34,25201.800781,2023.734985,677.025085,133.037308,1959.47998,13.036
2014-06-20,1080.27,25105.509766,2026.67395,678.220215,133.546051,1962.869995,13.411
2014-06-23,1081.04,25031.320313,2024.36499,676.028992,133.655045,1962.609985,13.363
2014-06-24,1081.15,25368.900391,2033.93103,674.136353,134.149124,1949.97998,13.42
2014-06-25,1080.34,25313.740234,2025.501953,668.259644,134.323517,1959.530029,13.493
2014-06-26,1080.27,25062.669922,2038.677002,668.658203,134.43335,1957.219971,13.473
2014-06-27,1080.18,25099.919922,2036.51001,671.447388,135.033386,1960.959961,13.449
2014-06-30,1080.26,25413.779297,2048.326904,670.152283,135.318848,1960.22998,13.436
2014-07-01,1080.59,25516.349609,2050.381104,675.531189,135.896912,1973.319946,13.402
2014-07-02,1080.62,25841.210938,2059.417969,676.726196,135.70665,1974.619995,13.45
2014-07-03,1080.65,25823.75,2063.229004,681.308167,135.223648,1985.439941,13.576
2014-07-07,1081.39,26100.080078,2059.927002,677.025085,135.970123,1977.650024,13.48
2014-07-08,1081.11,25582.109375,2064.020996,669.156189,136.482376,1963.709961,13.476
2014-07-09,1080.77,25444.810547,2038.612061,666.865295,136.548248,1972.829956,13.521
2014-07-10,1078.55,25372.75,2038.342041,662.582214,137.184845,1964.680054,13.59
2014-07-11,1078.86,25024.349609,2046.96106,663.877075,137.287354,1967.569946,13.672
2014-07-14,1079.47,25006.980469,2066.645996,669.853455,138.392365,1977.099976,13.58
2014-07-15,1078.25,25228.650391,2070.356934,666.167969,138.677811,1973.280029,13.414
2014-07-16,1077.26,25549.720703,2067.275879,673.140503,138.699738,1981.569946,13.39
2014-07-17,1075.28,25561.160156,2055.591064,668.658203,138.363113,1958.119995,13.368
2014-07-18,1073.5,25641.560547,2059.066895,669.554504,139.848709,1978.219971,13.43
2014-07-21,1073.07,25715.169922,2054.479004,667.363342,139.182724,1973.630005,13.445
2014-07-22,1074.22,26025.800781,2075.480957,673.937195,140.017029,1983.530029,13.399
2014-07-23,1075.44,26147.330078,2078.489014,674.734192,140.156067,1987.01001,13.35
2014-07-24,1075.92,26271.849609,2105.062012,677.224304,140.704895,1987.97998,13.449
2014-07-25,1075.51,26126.75,2126.614014,674.535095,139.614517,1978.339966,13.2
2014-07-28,1075.42,25991.230469,2177.947998,674.136353,141.253754,1978.910034,13.363
2014-07-30,1072.58,26087.419922,2181.24292,672.642334,141.458679,1970.069946,13.29
2014-07-31,1065.97,25894.970703,2201.562012,668.160034,138.728989,1930.670044,13.345
2014-08-01,1060.25,25480.839844,2185.302979,663.976746,138.860764,1925.150024,13.28
2014-08-04,1061.46,25723.160156,2223.331055,663.080322,139.907211,1938.98999,13.34
2014-08-05,1064.25,25908.009766,2219.945068,663.677673,138.209412,1920.209961,13.233
2014-08-06,1063.07,25665.269531,2217.465088,660.988586,137.828888,1920.23999,13.31
2014-08-07,1065.11,25589.009766,2187.668945,657.004211,137.411789,1909.569946,13.549
2014-08-08,1064.83,25329.140625,2194.425049,653.717224,137.250748,1931.589966,13.32
2014-08-11,1068.2,25519.240234,2224.654053,659.99231,137.784973,1936.920044,13.523
2014-08-12,1069.74,25880.769531,2221.594971,660.091919,137.528809,1933.75,13.54
2014-08-13,1072.54,25918.949219,2222.876953,664.275635,139.702347,1946.719971,13.56
2014-08-14,1074.85,26103.230469,2206.466064,667.064636,138.853485,1955.180054,13.563
2014-08-18,1077.88,26390.960938,2239.466064,672.941467,140.251205,1971.73999,13.38
2014-08-19,1079.08,26420.669922,2245.330078,676.726196,140.682968,1981.599976,13.35
2014-08-20,1079.68,26314.289063,2240.210938,669.904968,141.480652,1986.51001,13.366
2014-08-21,1080.08,26360.109375,2230.458008,672.295898,141.583084,1992.369995,13.324
2014-08-22,1080.18,26419.550781,2240.812012,671.797668,140.368271,1988.400024,13.2
2014-08-26,1081.42,26442.810547,2207.105957,676.380127,140.463425,2000.02002,13.235
2014-08-27,1081.67,26560.150391,2209.465088,677.674927,141.209885,2000.119995,13.199
2014-08-28,1081.81,26638.109375,2195.818115,675.184753,140.704895,1996.73999,13.175
2014-09-02,1081.96,27019.390625,2266.045898,677.077271,141.290344,2002.280029,13.237
2014-09-03,1081.09,27139.939453,2288.626953,681.360657,141.963608,2000.719971,13.104
2014-09-04,1079.53,27085.929688,2306.862061,682.257324,141.90506,1997.650024,13.035
2014-09-05,1077.24,27026.699219,2326.431885,679.766724,143.075989,2007.709961,12.998
2014-09-09,1075.87,27265.320313,2326.5271,677.674927,142.270981,1988.439941,12.988
2014-09-10,1072.47,27057.410156,2318.304932,677.973694,139.007095,1995.689941,13.145
2014-09-11,1071.06,26995.869141,2311.678955,674.686584,138.575333,1997.449951,13.033
2014-09-12,1070.41,27061.039063,2331.949951,674.985229,134.038071,1985.540039,13.077
2014-09-15,1069.98,26816.560547,2339.139893,675.383667,133.438019,1984.130005,13.144
2014-09-16,1068.85,26492.509766,2296.554932,673.59082,134.067413,1998.97998,13.154
2014-09-17,1069.98,26631.289063,2307.893066,672.793762,134.16983,2001.569946,13.071
2014-09-18,1071.8,27112.210938,2315.927979,676.479614,132.581818,2011.359985,13.085
2014-09-19,1072.69,27090.419922,2329.450928,678.073486,133.679565,2010.400024,13.087
2014-09-22,1071.97,27206.740234,2289.865967,672.793762,132.757477,1994.290039,12.995
2014-09-23,1069.23,26775.689453,2309.718018,663.031616,132.369598,1982.77002,13.098
2014-09-24,1066.49,26744.689453,2343.574951,666.219177,132.018356,1998.300049,13.224
2014-09-25,1062.42,26468.359375,2345.103027,659.146912,131.601196,1965.98999,13.185
2014-09-26,1058.23,26626.320313,2347.718018,660.441833,133.082886,1982.849976,13.4
2014-09-29,1055.49,26597.109375,2357.710938,660.043091,132.552124,1977.800049,13.423
2014-09-30,1059.47,26630.509766,2363.870117,657.951294,131.763397,1972.290039,13.338
2014-10-08,1063.89,26246.789063,2382.793945,643.805908,133.606247,1968.890015,13.23
2014-10-09,1061.95,26637.279297,2389.371094,638.327271,133.827316,1928.209961,13.244
2014-10-10,1056.83,26297.380859,2374.540039,629.461487,134.254868,1906.130005,13.333
2014-10-13,1057.43,26384.070313,2366.009033,632.151245,135.449097,1874.73999,13.5
2014-10-14,1053.96,26349.330078,2359.475098,634.741211,137.822662,1877.699951,13.431
2014-10-16,1049.56,25999.339844,2356.499023,615.814514,138.235443,1862.76001,13.524
2014-10-17,1060.75,26108.529297,2341.184082,626.772156,137.630966,1886.76001,13.56
2014-10-20,1062.0,26429.849609,2356.728027,622.488464,139.798187,1904.01001,13.475
2014-10-21,1068.52,26575.650391,2339.656982,633.645447,141.442001,1941.280029,13.553
2014-10-22,1069.88,26787.230469,2326.552979,636.335083,142.238129,1927.109985,13.625
2014-10-27,1070.37,26752.900391,2290.437012,633.446411,143.830292,1961.630005,13.367
2014-10-28,1070.57,26880.820313,2337.871094,636.932861,144.361008,1985.050049,13.322
2014-10-29,1070.78,27098.169922,2373.030029,641.714294,144.331589,1982.300049,13.302
2014-10-30,1070.36,27346.330078,2391.075928,642.710571,145.0392,1994.650024,13.245
2014-10-31,1071.53,27865.830078,2420.177979,651.177429,148.724915,2018.050049,13.015
2014-11-03,1071.84,27860.380859,2430.970947,645.001465,150.066498,2017.810059,12.824
2014-11-05,1070.08,27915.880859,2420.395996,649.88269,149.403107,2023.569946,12.764
2014-11-07,1070.0,27868.630859,2419.145996,653.568176,147.825607,2031.920044,12.689
2014-11-10,1070.28,27874.730469,2473.183105,657.951294,149.550491,2038.26001,12.995
2014-11-11,1070.48,27910.060547,2470.594971,659.744324,149.145065,2039.680054,12.776
2014-11-12,1070.3,28008.900391,2494.275879,658.150635,147.751862,2038.25,12.864
2014-11-13,1069.44,27940.640625,2486.669922,661.537292,147.810883,2039.329956,12.805
2014-11-14,1067.13,28046.660156,2479.185059,663.629333,146.742065,2039.819946,12.709
2014-11-17,1065.53,28177.880859,2475.120117,665.62146,147.810883,2041.319946,12.935
2014-11-18,1063.25,28163.289063,2457.529053,669.207764,148.319458,2051.800049,13.023
2014-11-19,1060.66,28032.849609,2451.166992,668.311096,145.850098,2048.719971,13.2
2014-11-20,1059.75,28067.560547,2452.616943,666.817017,145.842697,2052.75,13.149
2014-11-21,1063.23,28334.630859,2487.111084,673.59082,147.700302,2063.5,13.255
2014-11-24,1064.29,28499.539063,2533.887939,671.598267,147.869812,2069.409912,13.191
2014-11-25,1065.25,28338.050781,2567.596924,671.598267,147.523407,2067.030029,13.333
2014-11-26,1065.7,28386.189453,2604.886963,671.199951,149.056641,2072.830078,13.462
2014-11-28,1063.47,28693.990234,2682.918945,664.095398,149.204102,2067.560059,13.372
2014-12-01,1056.53,28559.619141,2680.73999,657.61969,148.555374,2053.439941,13.058
2014-12-02,1054.12,28444.009766,2763.316895,666.486389,149.815857,2066.550049,13.402
2014-12-03,1054.33,28442.710938,2779.736084,662.999512,149.115585,2074.330078,13.699
2014-12-04,1054.47,28562.820313,2900.362061,660.01062,149.801132,2071.919922,13.798
2014-12-05,1053.3,28458.099609,2938.781006,665.788879,148.923935,2075.370117,13.76
2014-12-08,1050.63,28119.400391,3021.523926,659.412903,150.191818,2060.310059,13.8
2014-12-09,1044.29,27797.009766,2859.918945,645.067017,151.319626,2059.820068,13.979
2014-12-10,1040.13,27831.099609,2940.876953,642.57666,151.577667,2026.140015,14.2
2014-12-11,1037.58,27602.009766,2925.74292,638.591553,151.798813,2035.329956,14.1
2014-12-12,1031.24,27350.679688,2938.173096,622.352783,150.243393,2002.329956,14.095
2014-12-15,1026.31,27319.560547,2953.420898,611.792542,148.489059,1989.630005,14.148
2014-12-16,1019.95,26781.439453,3021.518066,626.536987,148.665955,1972.73999,13.933
2014-12-17,1026.52,26710.130859,3061.02002,626.238281,151.091141,2012.890015,14.056
2014-12-18,1038.87,27126.570313,3057.520996,638.790771,153.508942,2061.22998,14.08
2014-12-19,1042.13,27371.839844,3108.595947,647.557861,153.442627,2070.649902,14.012
2014-12-22,1044.92,27701.789063,3127.445068,650.347046,156.907135,2078.540039,14.056
2014-12-23,1046.35,27506.460938,3032.612061,650.845276,156.700729,2082.169922,13.942
2014-12-24,1046.75,27208.609375,2972.531982,653.435547,155.329666,2081.879883,13.9
2014-12-30,1048.18,27403.539063,3165.814941,646.362183,155.734039,2080.350098,13.984
2014-12-31,1048.18,27499.419922,3234.677002,649.4505,153.234497,2058.899902,14.028
2015-01-05,1045.61,27842.320313,3350.519043,633.311218,156.638901,2020.579956,14.17
2015-01-06,1042.0,26987.460938,3351.446045,628.628967,158.893661,2002.609985,14.222
2015-01-07,1045.07,26908.820313,3373.954102,634.00885,161.289383,2025.900024,14.408
2015-01-08,1049.32,27274.710938,3293.456055,647.956299,162.327698,2062.139893,14.248
2015-01-09,1050.63,27458.380859,3285.412109,641.679749,163.633133,2044.810059,14.24
2015-01-12,1050.22,27585.269531,3229.315918,641.97876,164.686279,2028.26001,14.225
2015-01-13,1050.25,27425.730469,3235.301025,645.863953,164.982986,2023.030029,14.448
2015-01-14,1047.41,27346.820313,3222.437012,630.820801,167.208099,2011.27002,14.518
2015-01-15,1048.43,28075.550781,3336.455078,641.879089,168.565384,1992.670044,14.354
2015-01-20,1048.39,28784.669922,3173.052002,654.033325,167.705017,2022.550049,14.875
2015-01-21,1048.45,28888.859375,3323.611084,664.59314,167.49733,2032.119995,15.165
2015-01-22,1050.32,29006.019531,3343.343994,670.969543,169.715042,2063.149902,15.333
2015-01-23,1051.79,29278.839844,3351.763916,675.253235,169.002991,2051.820068,15.6
2015-01-27,1052.9,29571.039063,3352.959961,672.662964,170.063568,2029.550049,15.35
2015-01-28,1055.13,29559.179688,3305.738037,674.057495,168.595016,2002.160034,15.46
2015-01-29,1055.22,29681.769531,3262.304932,672.962036,170.234222,2021.25,15.592
2015-01-30,1055.4,29182.949219,3210.363037,665.98822,167.660538,1994.98999,15.5
2015-02-02,1055.76,29122.269531,3128.300049,669.973206,167.905258,2020.849976,15.76
2015-02-03,1058.95,29000.140625,3204.906982,678.441223,169.396072,2050.030029,15.919
2015-02-04,1060.33,28883.109375,3174.125977,677.943115,169.225525,2041.51001,15.45
2015-02-05,1062.66,28850.970703,3136.531006,678.341553,170.946274,2062.52002,15.647
2015-02-06,1065.57,28717.910156,3075.906982,677.146301,165.917526,2055.469971,15.459
2015-02-09,1065.68,28227.390625,3095.124023,675.352783,164.753067,2046.73999,15.227
2015-02-10,1066.1,28355.619141,3141.593018,674.456299,166.362579,2068.590088,15.178
2015-02-11,1066.11,28533.970703,3157.704102,673.758789,165.991684,2068.530029,15.255
2015-02-12,1067.26,28805.099609,3173.416016,675.652039,169.099411,2088.47998,15.27
2015-02-13,1068.17,29094.929688,3203.826904,680.035278,168.135223,2096.98999,15.08
